condition,axis,n_people,metric,image_id,building,floor_boundary,scene_category,main_function_primary,doorway,delta
semi,log_time,6,singleton_share,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,partial,卧室,sleep,否,0
semi,log_time,6,singleton_share,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,partial,卧室,sleep,否,0.166666666667
semi,log_time,6,singleton_share,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,partial,卫浴,unknown,否,-0.166666666667
semi,log_time,6,singleton_share,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,partial,储藏与家务辅助,storage,否,0
semi,log_time,6,singleton_share,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,partial,卧室,sleep,否,0
semi,log_time,6,singleton_share,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,present,通行与连接,circulation,否,0
semi,log_time,6,singleton_share,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,present,复合／待定,empty,否,0
semi,log_time,6,singleton_share,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,partial,厨房与用餐,dining,否,0
semi,log_time,6,mode_entropy,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,present,通行与连接,sleep,否,-1.2682734124
semi,log_time,6,mode_entropy,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,partial,工作与学习,work,否,-0.33333333333
semi,log_time,6,mode_entropy,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,present,通行与连接,circulation,否,-1.2682734124
semi,log_time,6,mode_entropy,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,present,复合／待定,storage,否,0
semi,log_time,6,mode_entropy,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,partial,复合／待定,special,否,0.349977578352
semi,log_time,6,mode_entropy,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,partial,卧室,sleep,否,0
semi,log_time,6,mode_entropy,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,partial,卧室,sleep,否,1.45914791703
semi,log_time,6,mode_entropy,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,partial,卧室,sleep,否,0.650022421648
semi,log_time,6,mode_entropy,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,partial,起居与休闲,living,否,0
semi,log_time,6,mode_entropy,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,partial,卧室,sleep,否,0.918295834054
semi,log_time,6,mode_entropy,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,partial,卧室,sleep,否,0.809125495382
semi,log_time,6,mode_entropy,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,partial,卧室,sleep,否,0.650022421648
semi,log_time,6,mode_entropy,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,partial,卫浴,unknown,否,-0.45914791703
semi,log_time,6,mode_entropy,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,partial,储藏与家务辅助,storage,否,0
semi,log_time,6,mode_entropy,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,partial,卧室,sleep,否,0
semi,log_time,6,mode_entropy,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,present,通行与连接,circulation,否,0
semi,log_time,6,mode_entropy,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,present,复合／待定,empty,否,0
semi,log_time,6,mode_entropy,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,partial,厨房与用餐,dining,否,0.809125495382
semi,log_time,6,full_by8,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,present,通行与连接,sleep,否,0.25
semi,log_time,6,full_by8,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,partial,工作与学习,work,否,0.083333333333
semi,log_time,6,full_by8,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,present,通行与连接,circulation,否,0.875
semi,log_time,6,full_by8,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,present,复合／待定,storage,否,-0.041666666667
semi,log_time,6,full_by8,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,partial,复合／待定,special,否,0.166666666667
semi,log_time,6,full_by8,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,partial,卧室,sleep,否,-0.041666666666
semi,log_time,6,full_by8,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,partial,卧室,sleep,否,-0.625
semi,log_time,6,full_by8,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,partial,卧室,sleep,否,0.166666666667
semi,log_time,6,full_by8,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,partial,起居与休闲,living,否,0
semi,log_time,6,full_by8,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,partial,卧室,sleep,否,-1
semi,log_time,6,full_by8,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,partial,卧室,sleep,否,-0.375
semi,log_time,6,full_by8,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,partial,卧室,sleep,否,-0.5
semi,log_time,6,full_by8,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,partial,卫浴,unknown,否,0.541666666667
semi,log_time,6,full_by8,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,partial,储藏与家务辅助,storage,否,-0.125
semi,log_time,6,full_by8,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,partial,卧室,sleep,否,0
semi,log_time,6,full_by8,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,present,通行与连接,circulation,否,0
semi,log_time,6,full_by8,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,present,复合／待定,empty,否,0
semi,log_time,6,full_by8,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,partial,厨房与用餐,dining,否,-0.458333333334
semi,log_time,6,core_by19,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,present,通行与连接,sleep,否,0.166666666666
semi,log_time,6,core_by19,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,partial,工作与学习,work,否,-0.083333333333
semi,log_time,6,core_by19,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,present,通行与连接,circulation,否,0.583333333333
semi,log_time,6,core_by19,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,present,复合／待定,storage,否,0
semi,log_time,6,core_by19,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,partial,复合／待定,special,否,0
semi,log_time,6,core_by19,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,partial,卧室,sleep,否,0
semi,log_time,6,core_by19,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,partial,卧室,sleep,否,-0.458333333333
semi,log_time,6,core_by19,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,partial,卧室,sleep,否,0.375
semi,log_time,6,core_by19,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,partial,起居与休闲,living,否,0
semi,log_time,6,core_by19,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,partial,卧室,sleep,否,-1
semi,log_time,6,core_by19,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,partial,卧室,sleep,否,-0.333333333333
semi,log_time,6,core_by19,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,partial,卧室,sleep,否,-0.416666666667
semi,log_time,6,core_by19,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,partial,卫浴,unknown,否,0.375
semi,log_time,6,core_by19,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,partial,储藏与家务辅助,storage,否,0
semi,log_time,6,core_by19,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,partial,卧室,sleep,否,0
semi,log_time,6,core_by19,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,present,通行与连接,circulation,否,0
semi,log_time,6,core_by19,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,present,复合／待定,empty,否,0
semi,log_time,6,core_by19,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,partial,厨房与用餐,dining,否,-0.375
semi,log_time,6,core_tail,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,present,通行与连接,sleep,否,0.291666666667
semi,log_time,6,core_tail,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,partial,工作与学习,work,否,-0.291666666667
semi,log_time,6,core_tail,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,present,通行与连接,circulation,否,1
semi,log_time,6,core_tail,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,present,复合／待定,storage,否,0.125
semi,log_time,6,core_tail,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,partial,复合／待定,special,否,-0.416666666667
semi,log_time,6,core_tail,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,partial,卧室,sleep,否,0.458333333333
semi,log_time,6,core_tail,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,partial,卧室,sleep,否,-1
semi,log_time,6,core_tail,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,partial,卧室,sleep,否,0.125
semi,log_time,6,core_tail,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,partial,起居与休闲,living,否,-0.708333333333
semi,log_time,6,core_tail,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,partial,卧室,sleep,否,-0.416666666667
semi,log_time,6,core_tail,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,partial,卧室,sleep,否,-0.958333333333
semi,log_time,6,core_tail,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,partial,卧室,sleep,否,-0.625
semi,log_time,6,core_tail,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,partial,卫浴,unknown,否,0
semi,log_time,6,core_tail,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,partial,储藏与家务辅助,storage,否,0
semi,log_time,6,core_tail,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,partial,卧室,sleep,否,0
semi,log_time,6,core_tail,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,present,通行与连接,circulation,否,-0.458333333334
semi,log_time,6,core_tail,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,present,复合／待定,empty,否,0.083333333333
semi,log_time,6,core_tail,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,partial,厨房与用餐,dining,否,-0.708333333333
semi,log_time,6,late_quarter_new,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,present,通行与连接,sleep,否,-0.145833333334
semi,log_time,6,late_quarter_new,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,partial,工作与学习,work,否,-0.25
semi,log_time,6,late_quarter_new,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,present,通行与连接,circulation,否,-0.020833333333
semi,log_time,6,late_quarter_new,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,present,复合／待定,storage,否,0.041666666667
semi,log_time,6,late_quarter_new,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,partial,复合／待定,special,否,-0.1875
semi,log_time,6,late_quarter_new,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,partial,卧室,sleep,否,0.125
semi,log_time,6,late_quarter_new,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,partial,卧室,sleep,否,0.166666666667
semi,log_time,6,late_quarter_new,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,partial,卧室,sleep,否,0.1875
semi,log_time,6,late_quarter_new,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,partial,起居与休闲,living,否,0
semi,log_time,6,late_quarter_new,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,partial,卧室,sleep,否,0.0833333333333
semi,log_time,6,late_quarter_new,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,partial,卧室,sleep,否,0.0416666666667
semi,log_time,6,late_quarter_new,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,partial,卧室,sleep,否,0.145833333333
semi,log_time,6,late_quarter_new,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,partial,卫浴,unknown,否,-0.25
semi,log_time,6,late_quarter_new,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,partial,储藏与家务辅助,storage,否,0.125
semi,log_time,6,late_quarter_new,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,partial,卧室,sleep,否,0
semi,log_time,6,late_quarter_new,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,present,通行与连接,circulation,否,0
semi,log_time,6,late_quarter_new,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,present,复合／待定,empty,否,0
semi,log_time,6,late_quarter_new,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,partial,厨房与用餐,dining,否,0.083333333333
semi,log_time,6,heldout_geometry_coverage,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,present,通行与连接,sleep,否,0
semi,log_time,6,heldout_geometry_coverage,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,partial,工作与学习,work,否,0
semi,log_time,6,heldout_geometry_coverage,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,present,通行与连接,circulation,否,-0.5
semi,log_time,6,heldout_geometry_coverage,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,present,复合／待定,storage,否,-0.5
semi,log_time,6,heldout_geometry_coverage,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,partial,复合／待定,special,否,-0.5
semi,log_time,6,heldout_geometry_coverage,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,partial,卧室,sleep,否,0
semi,log_time,6,heldout_geometry_coverage,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,partial,卧室,sleep,否,0
semi,log_time,6,heldout_geometry_coverage,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,partial,卧室,sleep,否,0
semi,log_time,6,heldout_geometry_coverage,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,partial,起居与休闲,living,否,0
semi,log_time,6,heldout_geometry_coverage,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,partial,卧室,sleep,否,0
semi,log_time,6,heldout_geometry_coverage,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,partial,卧室,sleep,否,0
semi,log_time,6,heldout_geometry_coverage,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,partial,卧室,sleep,否,0.5
semi,log_time,6,heldout_geometry_coverage,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,partial,卫浴,unknown,否,-0.5
semi,log_time,6,heldout_geometry_coverage,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,partial,储藏与家务辅助,storage,否,0
semi,log_time,6,heldout_geometry_coverage,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,partial,卧室,sleep,否,0
semi,log_time,6,heldout_geometry_coverage,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,present,通行与连接,circulation,否,0
semi,log_time,6,heldout_geometry_coverage,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,present,复合／待定,empty,否,0
semi,log_time,6,heldout_geometry_coverage,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,partial,厨房与用餐,dining,否,0.5
semi,log_time,8,point_count_disagreement,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,present,通行与连接,sleep,否,-0.178571428571
semi,log_time,8,point_count_disagreement,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,partial,工作与学习,work,否,-0.035714285715
semi,log_time,8,point_count_disagreement,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,present,通行与连接,circulation,否,0
semi,log_time,8,point_count_disagreement,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,present,复合／待定,storage,否,0
semi,log_time,8,point_count_disagreement,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,partial,复合／待定,special,否,0.571428571429
semi,log_time,8,point_count_disagreement,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,partial,卧室,sleep,否,-0.464285714286
semi,log_time,8,point_count_disagreement,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,partial,卧室,sleep,否,0.535714285714
semi,log_time,8,point_count_disagreement,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,partial,卧室,sleep,否,0
semi,log_time,8,point_count_disagreement,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,partial,起居与休闲,living,否,0
semi,log_time,8,point_count_disagreement,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,partial,卧室,sleep,否,0.428571428571
semi,log_time,8,point_count_disagreement,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,partial,卧室,sleep,否,0.428571428571
semi,log_time,8,point_count_disagreement,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,partial,卧室,sleep,否,0.25
semi,log_time,8,point_count_disagreement,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,partial,储藏与家务辅助,storage,否,0
semi,log_time,8,point_count_disagreement,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,partial,卧室,sleep,否,0
semi,log_time,8,point_count_disagreement,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,present,通行与连接,circulation,否,0
semi,log_time,8,point_count_disagreement,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,present,复合／待定,empty,否,0
semi,log_time,8,point_count_disagreement,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,partial,厨房与用餐,dining,否,0.214285714285
semi,log_time,8,singleton_share,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,present,通行与连接,sleep,否,-0.25
semi,log_time,8,singleton_share,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,partial,工作与学习,work,否,-0.25
semi,log_time,8,singleton_share,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,present,通行与连接,circulation,否,-0.25
semi,log_time,8,singleton_share,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,present,复合／待定,storage,否,0
semi,log_time,8,singleton_share,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,partial,复合／待定,special,否,-0.125
semi,log_time,8,singleton_share,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,partial,卧室,sleep,否,0
semi,log_time,8,singleton_share,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,partial,卧室,sleep,否,0.125
semi,log_time,8,singleton_share,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,partial,卧室,sleep,否,0.125
semi,log_time,8,singleton_share,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,partial,起居与休闲,living,否,-0.125
semi,log_time,8,singleton_share,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,partial,卧室,sleep,否,0
semi,log_time,8,singleton_share,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,partial,卧室,sleep,否,0
semi,log_time,8,singleton_share,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,partial,卧室,sleep,否,0.125
semi,log_time,8,singleton_share,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,partial,储藏与家务辅助,storage,否,0
semi,log_time,8,singleton_share,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,partial,卧室,sleep,否,0
semi,log_time,8,singleton_share,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,present,通行与连接,circulation,否,0
semi,log_time,8,singleton_share,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,present,复合／待定,empty,否,0
semi,log_time,8,singleton_share,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,partial,厨房与用餐,dining,否,-0.125
semi,log_time,8,mode_entropy,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,present,通行与连接,sleep,否,-1.61207461903
semi,log_time,8,mode_entropy,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,partial,工作与学习,work,否,-0.25
semi,log_time,8,mode_entropy,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,present,通行与连接,circulation,否,-1.61207461903
semi,log_time,8,mode_entropy,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,present,复合／待定,storage,否,0
semi,log_time,8,mode_entropy,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,partial,复合／待定,special,否,0.4564355568
semi,log_time,8,mode_entropy,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,partial,卧室,sleep,否,0
semi,log_time,8,mode_entropy,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,partial,卧室,sleep,否,1.40563906223
semi,log_time,8,mode_entropy,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,partial,卧室,sleep,否,0.5435644432
semi,log_time,8,mode_entropy,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,partial,起居与休闲,living,否,-0.5435644432
semi,log_time,8,mode_entropy,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,partial,卧室,sleep,否,0.811278124459
semi,log_time,8,mode_entropy,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,e9zR4mvMWw7,partial,卧室,sleep,否,0.86207461903
semi,log_time,8,mode_entropy,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC,partial,卧室,sleep,否,0.5435644432
semi,log_time,8,mode_entropy,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,uNb9QFRL6hY,partial,储藏与家务辅助,storage,否,0
semi,log_time,8,mode_entropy,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,wc2JMjhGNzB,partial,卧室,sleep,否,0
semi,log_time,8,mode_entropy,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,wc2JMjhGNzB,present,通行与连接,circulation,否,0
semi,log_time,8,mode_entropy,wc2JMjhGNzB_77962388887942148ee65c2892600e02,wc2JMjhGNzB,present,复合／待定,empty,否,0
semi,log_time,8,mode_entropy,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,wc2JMjhGNzB,partial,厨房与用餐,dining,否,0.34436093777
semi,log_time,8,full_by8,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,7y3sRwLe3Va,present,通行与连接,sleep,否,0.5
semi,log_time,8,full_by8,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,B6ByNegPMKs,partial,工作与学习,work,否,0.541666666667
semi,log_time,8,full_by8,B6ByNegPMKs_75327de9719945aa8b893a6404667884,B6ByNegPMKs,present,通行与连接,circulation,否,0.666666666666
semi,log_time,8,full_by8,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,X7HyMhZNoso,present,复合／待定,storage,否,0.166666666666
semi,log_time,8,full_by8,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,Z6MFQCViBuw,partial,复合／待定,special,否,0.416666666667
semi,log_time,8,full_by8,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,partial,卧室,sleep,否,0.083333333334
semi,log_time,8,full_by8,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,partial,卧室,sleep,否,-0.208333333333
semi,log_time,8,full_by8,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,partial,卧室,sleep,否,0.583333333333
semi,log_time,8,full_by8,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,partial,起居与休闲,living,否,0.125
